video_id,influencer,platform,sentiment_score,sentiment_label,primary_emotion,secondary_emotion,formality,energy_level,humor_level,rhetorical_mode,authenticity_score,controversy_potential,shareability_score,confidence
7560175126344420638,Christine Eliza,tiktok,0.7,positive,anticipation,joy,casual,moderate,0.0,informative,0.8,0.0,0.4,0.9
7561584296696270111,Christine Eliza,tiktok,0.8,very_positive,joy,anticipation,casual,high,0.6,informative,0.8,0.0,0.75,0.9
7561847195817839903,Christine Eliza,tiktok,0.85,very_positive,joy,anticipation,conversational,very_high,0.3,entertaining,0.7,0.1,0.8,0.9
7562348152884383007,Christine Eliza,tiktok,0.7,positive,anticipation,joy,casual,moderate,0.1,informative,0.8,0.0,0.6,0.9
7564495521935576350,Christine Eliza,tiktok,0.9,very_positive,joy,trust,conversational,high,0.2,persuasive,0.6,0.1,0.8,0.85
7565744456826146079,Christine Eliza,tiktok,0.8,very_positive,anticipation,joy,casual,high,0.1,entertaining,0.8,0.0,0.6,0.9
7568685006223133982,Christine Eliza,tiktok,0.7,positive,anticipation,joy,casual,high,0.2,entertaining,0.7,0.1,0.9,0.85
7571214035656527135,Christine Eliza,tiktok,0.8,positive,anticipation,joy,casual,moderate,0.2,informative,0.8,0.2,0.7,0.9
7572311867130006814,Christine Eliza,tiktok,0.85,very_positive,anticipation,joy,casual,high,0.2,persuasive,0.4,0.1,0.8,0.9
7574182223524482334,Christine Eliza,tiktok,0.7,positive,anticipation,joy,professional,moderate,0.1,informative,0.6,0.0,0.4,0.9
MS4wLjABAAAAbRKcuEHJBWDSPRrTI8rtpmrry8Cp2Rksv8eokZCOb-3k9b2r4I4jQtMOYy8NM43W,Christine Eliza,tiktok,0.0,neutral,neutral,neutral,casual,moderate,0.0,informative,0.5,0.0,0.0,0.0
7499509295084490026,Dileiny Baron,tiktok,0.75,positive,joy,anticipation,casual,moderate,0.2,informative,0.6,0.1,0.7,0.8
7500385373919497514,Dileiny Baron,tiktok,0.6,positive,joy,anticipation,casual,moderate,0.8,entertaining,0.8,0.1,0.7,0.7
7504988817301032234,Dileiny Baron,tiktok,0.7,positive,anticipation,joy,casual,moderate,0.1,persuasive,0.6,0.0,0.5,0.8
7505444729438407982,Dileiny Baron,tiktok,0.8,positive,anticipation,joy,conversational,high,0.6,persuasive,0.7,0.1,0.8,0.9
7506536068481600814,Dileiny Baron,tiktok,0.8,very_positive,joy,anticipation,conversational,high,0.1,informative,0.7,0.1,0.8,0.9
7506671259980172587,Dileiny Baron,tiktok,0.7,positive,joy,anticipation,casual,moderate,0.7,entertaining,0.8,0.1,0.8,0.7
7506849123128118571,Dileiny Baron,tiktok,0.7,positive,anticipation,joy,casual,moderate,0.1,persuasive,0.6,0.0,0.5,0.8
7508409275258293550,Dileiny Baron,tiktok,0.7,positive,anticipation,joy,casual,high,0.8,entertaining,0.7,0.6,0.8,0.9
7509168421091740971,Dileiny Baron,tiktok,0.7,positive,joy,anticipation,casual,moderate,0.2,persuasive,0.6,0.1,0.7,0.8
7509609240588258606,Dileiny Baron,tiktok,-0.3,negative,anticipation,sadness,casual,low,0.4,entertaining,0.6,0.3,0.7,0.4
7512105474339196202,Dileiny Baron,tiktok,0.7,positive,anticipation,joy,casual,moderate,0.2,informative,0.8,0.1,0.8,0.7
7514340944477523242,Dileiny Baron,tiktok,0.8,positive,joy,trust,casual,moderate,0.1,informative,0.6,0.1,0.7,0.85
7514379079987055915,Dileiny Baron,tiktok,0.6,positive,anticipation,joy,casual,high,0.6,entertaining,0.7,0.3,0.8,0.6
7515073867308731694,Dileiny Baron,tiktok,0.8,very_positive,anticipation,joy,professional,high,0.1,persuasive,0.6,0.1,0.7,0.9
7515818052676799790,Dileiny Baron,tiktok,0.7,positive,anticipation,joy,casual,moderate,0.1,persuasive,0.4,0.1,0.5,0.8
7516918442675457293,Dileiny Baron,tiktok,0.8,positive,joy,trust,casual,moderate,0.6,entertaining,0.8,0.1,0.7,0.9
7518408515661155639,Dileiny Baron,tiktok,-0.3,negative,surprise,anticipation,casual,moderate,0.7,entertaining,0.8,0.3,0.8,0.7
7518854353910795533,Dileiny Baron,tiktok,0.6,positive,joy,surprise,casual,moderate,0.8,entertaining,0.7,0.2,0.8,0.8
7519483611167329591,Dileiny Baron,tiktok,0.8,positive,joy,anticipation,casual,moderate,0.3,entertaining,0.4,0.0,0.7,0.85
7521766028292967693,Dileiny Baron,tiktok,0.8,positive,joy,anticipation,casual,high,0.2,entertaining,0.6,0.1,0.7,0.85
7521769447292554509,Dileiny Baron,tiktok,0.8,very_positive,joy,anticipation,casual,high,0.2,entertaining,0.6,0.1,0.8,0.9
7521852986579062071,Dileiny Baron,tiktok,0.8,positive,joy,anticipation,casual,moderate,0.2,entertaining,0.8,0.1,0.8,0.9
7522136925805759757,Dileiny Baron,tiktok,0.7,positive,joy,anticipation,casual,moderate,0.1,entertaining,0.6,0.1,0.7,0.8
7522862221303483661,Dileiny Baron,tiktok,0.7,positive,joy,anticipation,casual,moderate,0.4,entertaining,0.6,0.4,0.8,0.7
7525136044619025678,Dileiny Baron,tiktok,0.3,positive,joy,anticipation,casual,high,0.8,entertaining,0.7,0.6,0.8,0.9
7526582904890182926,Dileiny Baron,tiktok,0.8,positive,joy,trust,casual,moderate,0.2,persuasive,0.6,0.1,0.7,0.8
7529363288434429239,Dileiny Baron,tiktok,0.7,positive,joy,trust,casual,moderate,0.7,entertaining,0.8,0.1,0.7,0.8
7531389080588897591,Dileiny Baron,tiktok,0.7,positive,joy,anticipation,casual,moderate,0.1,entertaining,0.8,0.1,0.7,0.8
7542867364635757838,Dileiny Baron,tiktok,0.8,positive,joy,trust,casual,moderate,0.2,entertaining,0.6,0.1,0.7,0.85
7542928875710369079,Dileiny Baron,tiktok,0.7,positive,joy,trust,conversational,moderate,0.1,persuasive,0.4,0.1,0.4,0.9
7544104999370984759,Dileiny Baron,tiktok,0.7,positive,anticipation,joy,casual,moderate,0.1,persuasive,0.4,0.1,0.6,0.8
7545903230220340493,Dileiny Baron,tiktok,0.8,positive,joy,trust,casual,moderate,0.1,informative,0.6,0.1,0.5,0.85
7548079702473280781,Dileiny Baron,tiktok,0.8,very_positive,joy,anticipation,casual,high,0.3,persuasive,0.6,0.1,0.7,0.85
7549210693535386894,Dileiny Baron,tiktok,0.8,positive,anticipation,joy,casual,high,0.2,persuasive,0.6,0.1,0.7,0.8
7551876362924068109,Dileiny Baron,tiktok,0.8,very_positive,joy,anticipation,casual,high,0.2,inspirational,0.6,0.1,0.7,0.8
7552194247860948238,Dileiny Baron,tiktok,0.8,positive,anticipation,joy,casual,moderate,0.1,persuasive,0.6,0.1,0.6,0.9
7552907875761392951,Dileiny Baron,tiktok,0.8,very_positive,joy,trust,casual,high,0.2,entertaining,0.8,0.1,0.8,0.9
7554024790252621070,Dileiny Baron,tiktok,0.9,very_positive,joy,surprise,casual,very_high,0.7,entertaining,0.85,0.1,0.9,0.9
7561846433268157751,Dileiny Baron,tiktok,0.8,very_positive,joy,trust,conversational,high,0.2,persuasive,0.4,0.1,0.7,0.9
7562639474929241357,Dileiny Baron,tiktok,0.8,positive,anticipation,joy,casual,high,0.1,persuasive,0.4,0.1,0.6,0.9
7562984740786162958,Dileiny Baron,tiktok,0.7,positive,anticipation,joy,casual,moderate,0.1,informative,0.7,0.1,0.7,0.8
7562987022927809805,Dileiny Baron,tiktok,0.7,positive,joy,anticipation,casual,high,0.8,entertaining,0.7,0.3,0.8,0.8
7562989603901213966,Dileiny Baron,tiktok,0.7,positive,joy,anticipation,casual,high,0.7,entertaining,0.8,0.1,0.7,0.9
7564493198769343757,Dileiny Baron,tiktok,0.7,positive,joy,anticipation,casual,moderate,0.1,persuasive,0.4,0.1,0.6,0.8
7564788785028926775,Dileiny Baron,tiktok,0.7,positive,joy,anticipation,casual,high,0.3,inspirational,0.8,0.1,0.8,0.9
7565900600781606199,Dileiny Baron,tiktok,0.8,positive,trust,joy,conversational,moderate,0.2,persuasive,0.6,0.1,0.7,0.9
7570783050401893645,Dileiny Baron,tiktok,0.8,positive,joy,trust,conversational,moderate,0.1,informative,0.7,0.0,0.6,0.9
7570866246221040951,Dileiny Baron,tiktok,0.3,positive,joy,trust,casual,moderate,0.8,entertaining,0.8,0.1,0.7,0.8
7572623581868330254,Dileiny Baron,tiktok,0.8,positive,joy,anticipation,casual,high,0.1,entertaining,0.6,0.1,0.7,0.8
7572947657316994318,Dileiny Baron,tiktok,0.7,positive,anticipation,joy,casual,moderate,0.1,persuasive,0.6,0.1,0.6,0.8
MS4wLjABAAAAXqh7mfns3RTFJhr6n5wYSHm-lvps72bHxlm3K3g7Ss5xb_oj0HL0CvIKtOVxKumo,Dileiny Baron,tiktok,0.0,neutral,neutral,neutral,casual,moderate,0.0,informative,0.5,0.0,0.0,0.0
7502191953287597343,Garden State,tiktok,-0.3,negative,trust,surprise,professional,moderate,0.0,informative,0.8,0.2,0.6,0.9
7502519148862262558,Garden State,tiktok,-0.7,negative,surprise,disgust,professional,moderate,0.0,informative,0.8,0.8,0.7,0.9
7502787688018365727,Garden State,tiktok,0.0,neutral,trust,surprise,professional,low,0.0,informative,0.8,0.2,0.6,0.9
7502995805607857439,Garden State,tiktok,0.1,neutral,anticipation,surprise,casual,moderate,0.0,informative,0.8,0.1,0.7,0.9
7504028453826596126,Garden State,tiktok,-0.1,neutral,trust,anticipation,professional,moderate,0.0,informative,0.8,0.2,0.7,0.9
7504482689160858911,Garden State,tiktok,-0.3,negative,anticipation,anger,conversational,moderate,0.0,informative,0.7,0.8,0.7,0.85
7505030889320074526,Garden State,tiktok,-0.3,negative,anticipation,trust,professional,moderate,0.0,informative,0.8,0.4,0.7,0.9
7505476317266070815,Garden State,tiktok,-0.3,negative,surprise,anticipation,conversational,moderate,0.2,informative,0.7,0.8,0.9,0.85
7507004545118113054,Garden State,tiktok,0.6,positive,anticipation,trust,conversational,moderate,0.0,informative,0.7,0.1,0.6,0.9
7508090916503145759,Garden State,tiktok,-0.3,negative,trust,anticipation,professional,moderate,0.0,informative,0.8,0.7,0.8,0.9
7510344307673451807,Garden State,tiktok,-0.7,negative,disgust,anger,conversational,moderate,0.3,persuasive,0.7,0.8,0.8,0.85
7510649473178160414,Garden State,tiktok,-0.6,negative,anticipation,fear,conversational,moderate,0.0,informative,0.8,0.4,0.7,0.9
7511453802948578591,Garden State,tiktok,0.3,positive,anticipation,trust,professional,moderate,0.0,informative,0.8,0.2,0.5,0.9
7512215702678342943,Garden State,tiktok,0.2,positive,surprise,trust,conversational,moderate,0.0,informative,0.8,0.1,0.7,0.85
7512569458804657439,Garden State,tiktok,0.7,positive,anticipation,joy,casual,high,0.1,persuasive,0.4,0.1,0.4,0.9
7513315989107395871,Garden State,tiktok,0.0,neutral,trust,anticipation,professional,low,0.0,informative,0.8,0.6,0.5,0.9
7515501296502246698,Garden State,tiktok,0.0,neutral,anticipation,trust,professional,low,0.0,informative,0.8,0.2,0.3,0.9
7515896919244164398,Garden State,tiktok,-0.3,negative,surprise,fear,conversational,moderate,0.0,informative,0.7,0.8,0.9,0.85
7517438845235776782,Garden State,tiktok,-0.4,negative,trust,surprise,professional,moderate,0.0,informative,0.9,0.3,0.7,0.9
7518131792906374413,Garden State,tiktok,-0.8,very_negative,sadness,trust,professional,low,0.0,informative,0.8,0.7,0.8,0.9
7518773368590437646,Garden State,tiktok,-0.6,negative,fear,trust,professional,moderate,0.0,informative,0.8,0.2,0.7,0.9
7519288626832854327,Garden State,tiktok,0.6,positive,anticipation,trust,conversational,moderate,0.1,informative,0.7,0.1,0.6,0.8
7520725227274390797,Garden State,tiktok,-0.2,negative,surprise,trust,conversational,moderate,0.0,informative,0.8,0.3,0.7,0.9
7521029676614094093,Garden State,tiktok,-0.6,negative,surprise,trust,conversational,moderate,0.0,informative,0.8,0.3,0.7,0.85
7521794450297769247,Garden State,tiktok,0.1,neutral,anticipation,trust,conversational,moderate,0.0,informative,0.8,0.3,0.4,0.85
7522588045191810359,Garden State,tiktok,0.7,positive,anticipation,trust,casual,high,0.2,informative,0.6,0.1,0.7,0.8
7524438824374537527,Garden State,tiktok,0.1,neutral,surprise,trust,conversational,moderate,0.4,informative,0.8,0.3,0.7,0.85
7525572770529348878,Garden State,tiktok,0.3,positive,anticipation,joy,casual,moderate,0.6,entertaining,0.7,0.4,0.7,0.85
7526226348222729527,Garden State,tiktok,0.0,neutral,neutral,neutral,conversational,moderate,0.0,informative,0.0,0.0,0.0,0.0
7526627841706954039,Garden State,tiktok,0.7,positive,trust,joy,conversational,moderate,0.0,informative,0.8,0.1,0.8,0.9
7527822109318368526,Garden State,tiktok,-0.4,negative,disgust,anger,conversational,moderate,0.1,informative,0.8,0.8,0.7,0.85
7528527676118715661,Garden State,tiktok,0.7,positive,anticipation,joy,casual,moderate,0.1,informative,0.8,0.1,0.7,0.85
7531841939713379597,Garden State,tiktok,0.1,neutral,anticipation,trust,conversational,moderate,0.0,informative,0.8,0.4,0.6,0.9
7537447550597614879,Garden State,tiktok,-0.6,negative,sadness,anger,professional,moderate,0.0,informative,0.9,0.7,0.8,0.85
7538895221774470413,Garden State,tiktok,-0.3,negative,anticipation,surprise,conversational,moderate,0.1,informative,0.7,0.8,0.9,0.85
7539586541472009527,Garden State,tiktok,-0.3,negative,fear,sadness,conversational,moderate,0.0,informative,0.8,0.7,0.6,0.85
7540372781926485303,Garden State,tiktok,-0.2,negative,anticipation,surprise,conversational,moderate,0.0,informative,0.6,0.8,0.7,0.85
7542216116454624543,Garden State,tiktok,0.6,positive,trust,joy,professional,moderate,0.0,informative,0.8,0.1,0.4,0.9
7544090163283119390,Garden State,tiktok,-0.3,negative,surprise,disgust,casual,moderate,0.4,informative,0.8,0.7,0.8,0.9
7545172680572439839,Garden State,tiktok,0.0,neutral,anticipation,trust,conversational,moderate,0.2,informative,0.8,0.7,0.8,0.85
7549297994768715039,Garden State,tiktok,-0.6,negative,sadness,trust,conversational,moderate,0.0,informative,0.8,0.4,0.7,0.85
7550448537771805982,Garden State,tiktok,0.3,positive,trust,anticipation,conversational,moderate,0.0,informative,0.8,0.3,0.5,0.85
7550869947493207327,Garden State,tiktok,0.3,positive,surprise,anticipation,conversational,moderate,0.3,informative,0.8,0.1,0.8,0.9
7554464978670079263,Garden State,tiktok,-0.8,very_negative,sadness,trust,conversational,low,0.0,informative,0.8,0.1,0.7,0.9
7555635966350740766,Garden State,tiktok,-0.7,negative,anger,disgust,conversational,moderate,0.0,informative,0.6,0.8,0.9,0.9
7556733949045738782,Garden State,tiktok,0.8,very_positive,joy,trust,casual,moderate,0.0,informative,0.9,0.3,0.8,0.9
7560466090053225758,Garden State,tiktok,-0.6,negative,sadness,fear,professional,low,0.0,informative,0.8,0.7,0.6,0.85
7561585006695419166,Garden State,tiktok,-0.3,negative,disgust,anger,conversational,moderate,0.2,informative,0.7,0.8,0.7,0.85
7564154822476254494,Garden State,tiktok,-0.8,very_negative,disgust,anger,professional,moderate,0.0,informative,0.9,0.8,0.7,0.9
7565988298112371999,Garden State,tiktok,-0.3,negative,fear,anticipation,conversational,moderate,0.0,informative,0.8,0.3,0.7,0.9
7566702989184978206,Garden State,tiktok,-0.6,negative,anger,fear,professional,moderate,0.0,informative,0.8,0.7,0.8,0.9
7567495487486577950,Garden State,tiktok,0.1,neutral,anticipation,trust,conversational,moderate,0.0,informative,0.7,0.3,0.6,0.8
7567931486347742495,Garden State,tiktok,0.1,neutral,anticipation,trust,conversational,moderate,0.1,informative,0.7,0.6,0.7,0.8
7568500607095442718,Garden State,tiktok,0.1,neutral,anticipation,trust,conversational,moderate,0.0,informative,0.7,0.6,0.7,0.8
7568601420010655007,Garden State,tiktok,0.3,positive,anticipation,trust,conversational,moderate,0.1,informative,0.7,0.4,0.6,0.8
7570428135544458527,Garden State,tiktok,-0.7,negative,fear,surprise,conversational,moderate,0.0,informative,0.8,0.9,0.8,0.9
7571937594909412639,Garden State,tiktok,0.7,positive,joy,trust,conversational,moderate,0.0,informative,0.8,0.2,0.6,0.9
7573009626199756062,Garden State,tiktok,0.6,positive,anticipation,trust,professional,moderate,0.0,informative,0.8,0.1,0.6,0.9
MS4wLjABAAAA1pm6EkZvRob2beQaz_N2kTNtAhz0vBR9YJlV7TxlafQ1GLUup7gKXuDmrjgLu4id,Garden State,tiktok,0.0,neutral,neutral,neutral,conversational,moderate,0.0,informative,0.5,0.0,0.1,0.1
7564794134863629582,Graham Colligan_ Towns of NJ,tiktok,-0.6,negative,fear,trust,professional,moderate,0.0,informative,0.9,0.3,0.7,0.9
7564799888848866573,Graham Colligan_ Towns of NJ,tiktok,-0.6,negative,surprise,fear,conversational,moderate,0.0,informative,0.8,0.8,0.7,0.9
7566257158975720718,Graham Colligan_ Towns of NJ,tiktok,-0.7,negative,anger,disgust,professional,moderate,0.0,informative,0.9,0.9,0.8,0.9
7566266442677488909,Graham Colligan_ Towns of NJ,tiktok,-0.8,very_negative,disgust,anger,conversational,moderate,0.0,informative,0.7,0.9,0.8,0.9
7566283008215436557,Graham Colligan_ Towns of NJ,tiktok,0.75,positive,anticipation,trust,casual,moderate,0.2,informative,0.8,0.1,0.7,0.85
7566367398547246391,Graham Colligan_ Towns of NJ,tiktok,-0.1,neutral,trust,anticipation,professional,moderate,0.0,informative,0.9,0.1,0.6,0.85
7566372161443630349,Graham Colligan_ Towns of NJ,tiktok,0.1,neutral,anticipation,trust,conversational,moderate,0.0,informative,0.8,0.4,0.6,0.85
7566421691287522573,Graham Colligan_ Towns of NJ,tiktok,-0.3,negative,surprise,anticipation,casual,moderate,0.7,entertaining,0.6,0.7,0.8,0.85
7566651006428253495,Graham Colligan_ Towns of NJ,tiktok,-0.7,negative,sadness,trust,professional,low,0.0,informative,0.9,0.1,0.7,0.95
7566656701005303053,Graham Colligan_ Towns of NJ,tiktok,-0.3,negative,sadness,trust,professional,moderate,0.0,informative,0.8,0.7,0.8,0.9
7567052610407124238,Graham Colligan_ Towns of NJ,tiktok,0.1,neutral,trust,anticipation,professional,moderate,0.0,informative,0.9,0.1,0.4,0.85
7567052781572345102,Graham Colligan_ Towns of NJ,tiktok,0.1,neutral,anticipation,trust,conversational,moderate,0.1,informative,0.8,0.4,0.6,0.85
7567055767904259383,Graham Colligan_ Towns of NJ,tiktok,0.0,neutral,neutral,neutral,casual,moderate,0.0,informative,0.0,0.0,0.0,0.0
7567061142535785783,Graham Colligan_ Towns of NJ,tiktok,0.7,positive,trust,joy,professional,moderate,0.0,informative,0.8,0.3,0.6,0.9
7567172914781359373,Graham Colligan_ Towns of NJ,tiktok,0.0,neutral,neutral,neutral,conversational,moderate,0.0,informative,0.5,0.0,0.0,0.1
7567400893600124173,Graham Colligan_ Towns of NJ,tiktok,-0.6,negative,surprise,trust,professional,moderate,0.0,informative,0.8,0.7,0.8,0.9
7568151571100437774,Graham Colligan_ Towns of NJ,tiktok,0.7,positive,trust,joy,conversational,moderate,0.1,informative,0.8,0.0,0.6,0.9
7568161008699608333,Graham Colligan_ Towns of NJ,tiktok,-0.3,negative,trust,sadness,professional,moderate,0.0,informative,0.9,0.1,0.6,0.85
7568181882634915085,Graham Colligan_ Towns of NJ,tiktok,0.0,neutral,neutral,neutral,casual,moderate,0.0,informative,0.5,0.0,0.0,0.1
7568523441687547149,Graham Colligan_ Towns of NJ,tiktok,0.1,neutral,anticipation,trust,professional,moderate,0.0,informative,0.8,0.4,0.3,0.85
7568530597015014669,Graham Colligan_ Towns of NJ,tiktok,-0.3,negative,trust,anticipation,professional,moderate,0.0,informative,0.8,0.4,0.6,0.9
7568881822415752461,Graham Colligan_ Towns of NJ,tiktok,-0.6,negative,fear,anticipation,professional,moderate,0.0,informative,0.8,0.3,0.7,0.9
7569266764236786958,Graham Colligan_ Towns of NJ,tiktok,0.1,neutral,trust,anticipation,professional,moderate,0.0,informative,0.8,0.3,0.4,0.9
7569267697087728951,Graham Colligan_ Towns of NJ,tiktok,0.1,neutral,trust,anticipation,professional,low,0.0,informative,0.8,0.4,0.6,0.9
7569721084820458766,Graham Colligan_ Towns of NJ,tiktok,-0.2,negative,trust,anticipation,professional,moderate,0.0,informative,0.8,0.7,0.6,0.9
7569727066422250765,Graham Colligan_ Towns of NJ,tiktok,0.3,positive,anticipation,trust,conversational,moderate,0.1,persuasive,0.8,0.4,0.7,0.85
7569732390839454990,Graham Colligan_ Towns of NJ,tiktok,0.8,positive,anticipation,trust,conversational,moderate,0.1,informative,0.8,0.0,0.6,0.9
7570159549768944910,Graham Colligan_ Towns of NJ,tiktok,0.0,neutral,anticipation,trust,casual,moderate,0.0,informative,0.3,0.1,0.4,0.2
7570362653948890382,Graham Colligan_ Towns of NJ,tiktok,-0.1,neutral,trust,anticipation,professional,moderate,0.0,informative,0.8,0.3,0.7,0.9
7570368788735053111,Graham Colligan_ Towns of NJ,tiktok,0.1,neutral,trust,anticipation,professional,moderate,0.0,informative,0.8,0.6,0.5,0.9
7570749441255165198,Graham Colligan_ Towns of NJ,tiktok,-0.8,very_negative,sadness,trust,professional,low,0.0,informative,0.9,0.1,0.6,0.95
7571095602428169527,Graham Colligan_ Towns of NJ,tiktok,0.0,neutral,neutral,neutral,conversational,moderate,0.0,informative,0.5,0.0,0.0,0.1
7571103318085258510,Graham Colligan_ Towns of NJ,tiktok,0.1,neutral,trust,anticipation,professional,moderate,0.0,informative,0.8,0.6,0.7,0.9
7571107269249715511,Graham Colligan_ Towns of NJ,tiktok,-0.3,negative,sadness,trust,professional,moderate,0.0,informative,0.8,0.6,0.7,0.85
7571504928812764471,Graham Colligan_ Towns of NJ,tiktok,0.7,positive,anticipation,trust,conversational,moderate,0.1,informative,0.8,0.1,0.6,0.9
7571867689149287693,Graham Colligan_ Towns of NJ,tiktok,-0.3,negative,fear,trust,professional,moderate,0.0,persuasive,0.8,0.7,0.6,0.9
7571893797118823693,Graham Colligan_ Towns of NJ,tiktok,-0.7,negative,disgust,fear,conversational,moderate,0.1,informative,0.8,0.6,0.7,0.9
7572220847943847181,Graham Colligan_ Towns of NJ,tiktok,-0.7,negative,sadness,anger,professional,moderate,0.0,informative,0.8,0.9,0.8,0.9
7572313855892704567,Graham Colligan_ Towns of NJ,tiktok,-0.2,negative,trust,anticipation,professional,moderate,0.0,informative,0.8,0.1,0.4,0.9
7572610377607957815,Graham Colligan_ Towns of NJ,tiktok,-0.7,negative,trust,anticipation,professional,moderate,0.0,informative,0.8,0.6,0.7,0.9
7572978521094622478,Graham Colligan_ Towns of NJ,tiktok,-0.3,negative,anticipation,anger,professional,moderate,0.0,informative,0.8,0.8,0.7,0.85
7572988379751599415,Graham Colligan_ Towns of NJ,tiktok,0.7,positive,anticipation,trust,conversational,moderate,0.1,informative,0.8,0.0,0.7,0.9
7573454648003153182,Graham Colligan_ Towns of NJ,tiktok,-0.7,negative,disgust,surprise,professional,moderate,0.0,informative,0.8,0.8,0.7,0.9
7574114728230866190,Graham Colligan_ Towns of NJ,tiktok,0.1,neutral,trust,anticipation,professional,moderate,0.0,informative,0.8,0.4,0.5,0.9
7574116731891764494,Graham Colligan_ Towns of NJ,tiktok,0.7,positive,trust,anticipation,professional,moderate,0.0,informative,0.8,0.1,0.6,0.9
7574120886018559246,Graham Colligan_ Towns of NJ,tiktok,-0.8,very_negative,disgust,sadness,professional,moderate,0.0,informative,0.8,0.9,0.7,0.9
7574450224890924319,Graham Colligan_ Towns of NJ,tiktok,0.7,positive,anticipation,trust,conversational,moderate,0.1,informative,0.8,0.1,0.6,0.9
7574454936054828343,Graham Colligan_ Towns of NJ,tiktok,0.7,positive,anticipation,trust,conversational,moderate,0.1,informative,0.8,0.1,0.6,0.9
7574478990820281613,Graham Colligan_ Towns of NJ,tiktok,-0.3,negative,trust,fear,professional,moderate,0.0,informative,0.9,0.2,0.7,0.85
MS4wLjABAAAAzuQm5O5EL0i7Uw3FJNGSwCZwM9uNdZPqm1XEs7436W7EZ95CBdGaLa_QzDJ2qN4E,Graham Colligan_ Towns of NJ,tiktok,0.0,neutral,neutral,neutral,casual,low,0.0,informative,0.0,0.0,0.0,0.1
7551390167722986782,Hoboken Girl _Jennifer Tripucka and team_,tiktok,0.8,positive,anticipation,joy,conversational,high,0.1,informative,0.7,0.0,0.7,0.9
7551494948525198622,Hoboken Girl _Jennifer Tripucka and team_,tiktok,0.8,positive,anticipation,joy,conversational,high,0.1,informative,0.8,0.1,0.7,0.85
7553285603547155742,Hoboken Girl _Jennifer Tripucka and team_,tiktok,0.8,very_positive,joy,trust,conversational,moderate,0.1,informative,0.8,0.0,0.7,0.9
7553367718531960095,Hoboken Girl _Jennifer Tripucka and team_,tiktok,0.7,positive,anticipation,trust,conversational,moderate,0.2,persuasive,0.8,0.3,0.7,0.9
7553616417665404191,Hoboken Girl _Jennifer Tripucka and team_,tiktok,0.8,positive,trust,joy,conversational,moderate,0.2,informative,0.9,0.1,0.6,0.9
7553732194460519711,Hoboken Girl _Jennifer Tripucka and team_,tiktok,0.8,very_positive,anticipation,joy,conversational,high,0.3,persuasive,0.7,0.1,0.8,0.9
7554478477479611678,Hoboken Girl _Jennifer Tripucka and team_,tiktok,-0.7,negative,sadness,trust,casual,low,0.0,informative,0.9,0.1,0.6,0.85
7555472232252853534,Hoboken Girl _Jennifer Tripucka and team_,tiktok,0.7,positive,trust,joy,conversational,moderate,0.2,informative,0.8,0.1,0.6,0.85
7555627807141891358,Hoboken Girl _Jennifer Tripucka and team_,tiktok,0.8,very_positive,trust,joy,conversational,moderate,0.2,informative,0.7,0.1,0.8,0.85
7556219591857343775,Hoboken Girl _Jennifer Tripucka and team_,tiktok,0.8,very_positive,joy,anticipation,casual,high,0.1,informative,0.8,0.1,0.7,0.9
7556265740429446414,Hoboken Girl _Jennifer Tripucka and team_,tiktok,0.8,very_positive,trust,joy,conversational,moderate,0.1,informative,0.9,0.1,0.7,0.9
7558198353146711327,Hoboken Girl _Jennifer Tripucka and team_,tiktok,0.8,positive,anticipation,joy,casual,high,0.1,informative,0.8,0.1,0.7,0.9
7558806409748712735,Hoboken Girl _Jennifer Tripucka and team_,tiktok,0.8,positive,anticipation,joy,conversational,high,0.2,entertaining,0.8,0.1,0.8,0.9
7558887503667760439,Hoboken Girl _Jennifer Tripucka and team_,tiktok,0.6,positive,sadness,trust,conversational,moderate,0.0,informative,0.8,0.1,0.8,0.9
7559221198375177503,Hoboken Girl _Jennifer Tripucka and team_,tiktok,0.8,very_positive,anticipation,joy,conversational,high,0.2,persuasive,0.4,0.1,0.7,0.9
7559231953073917215,Hoboken Girl _Jennifer Tripucka and team_,tiktok,0.1,neutral,trust,anticipation,professional,moderate,0.0,informative,0.8,0.4,0.6,0.85
7561067761691069726,Hoboken Girl _Jennifer Tripucka and team_,tiktok,0.8,positive,anticipation,trust,conversational,moderate,0.1,persuasive,0.4,0.1,0.6,0.9
7561154033344466207,Hoboken Girl _Jennifer Tripucka and team_,tiktok,0.8,very_positive,anticipation,joy,conversational,high,0.3,informative,0.9,0.0,0.8,0.95
7561200872768818487,Hoboken Girl _Jennifer Tripucka and team_,tiktok,0.8,positive,anticipation,joy,casual,moderate,0.3,entertaining,0.7,0.1,0.8,0.85
7561820774198299935,Hoboken Girl _Jennifer Tripucka and team_,tiktok,0.8,positive,trust,joy,professional,moderate,0.0,informative,0.9,0.1,0.8,0.9
7561856700446297374,Hoboken Girl _Jennifer Tripucka and team_,tiktok,0.7,positive,joy,anticipation,casual,moderate,0.3,entertaining,0.8,0.1,0.7,0.85
7562153251269807391,Hoboken Girl _Jennifer Tripucka and team_,tiktok,0.7,positive,anticipation,joy,conversational,moderate,0.3,informative,0.8,0.1,0.6,0.9
7563091589497883959,Hoboken Girl _Jennifer Tripucka and team_,tiktok,0.7,positive,anticipation,joy,conversational,moderate,0.2,informative,0.8,0.1,0.7,0.9
