video_id,influencer,platform,sentiment_score,sentiment_label,primary_emotion,secondary_emotion,formality,energy_level,humor_level,rhetorical_mode,authenticity_score,controversy_potential,shareability_score,confidence
3759405880933689716,NJ Hoop Recruit,instagram,0.0,neutral,none,none,conversational,low,0.0,informative,0.5,0.0,0.1,0.48
3759410124948589739,NJ Hoop Recruit,instagram,0.0,neutral,none,none,conversational,low,0.0,informative,0.0,0.0,0.0,0.48
3759473359701219277,NJ Hoop Recruit,instagram,0.0,neutral,none,none,conversational,low,0.0,informative,0.5,0.0,0.1,0.76
3759490432817368079,NJ Hoop Recruit,instagram,0.0,neutral,none,none,casual,low,0.0,informative,0.0,0.0,0.0,0.15
3759506181095021944,NJ Hoop Recruit,instagram,0.0,neutral,neutral,none,conversational,low,0.0,informative,0.0,0.0,0.0,0.22
3759590929331006593,NJ Hoop Recruit,instagram,0.0,neutral,none,none,conversational,low,0.0,informative,0.0,0.0,0.0,0.54
3759612772360263194,NJ Hoop Recruit,instagram,0.0,neutral,none,none,conversational,low,0.0,informative,0.5,0.0,0.1,0.55
3759877289824737709,NJ Hoop Recruit,instagram,0.0,neutral,none,none,conversational,low,0.0,informative,0.0,0.0,0.0,0.55
3759967144197522140,NJ Hoop Recruit,instagram,0.0,neutral,neutral,none,conversational,low,0.0,informative,0.5,0.0,0.1,0.6
3760073103079752058,NJ Hoop Recruit,instagram,0.0,neutral,none,none,conversational,low,0.0,informative,0.0,0.0,0.0,0.65
3760422650217878691,NJ Hoop Recruit,instagram,0.0,neutral,none,none,conversational,low,0.0,informative,0.0,0.0,0.0,0.82
3760434393019159804,NJ Hoop Recruit,instagram,0.0,neutral,trust,anticipation,conversational,low,0.0,informative,0.3,0.0,0.1,0.42
3760649456225167422,NJ Hoop Recruit,instagram,0.0,neutral,none,none,conversational,low,0.0,informative,0.5,0.0,0.1,0.55
3760693754039216307,NJ Hoop Recruit,instagram,0.0,neutral,none,none,conversational,low,0.0,informative,0.0,0.0,0.0,0.82
3760846491448472932,NJ Hoop Recruit,instagram,0.0,neutral,none,none,casual,low,0.0,informative,0.0,0.0,0.0,0.18
3760853136719321268,NJ Hoop Recruit,instagram,0.0,neutral,none,none,casual,low,0.0,informative,0.5,0.0,0.1,0.32
3761012522770777645,NJ Hoop Recruit,instagram,0.0,neutral,none,none,conversational,low,0.0,informative,0.0,0.0,0.0,0.52
3761057613736617370,NJ Hoop Recruit,instagram,0.0,neutral,none,none,casual,low,0.0,informative,0.0,0.0,0.0,0.52
3761125467576169801,NJ Hoop Recruit,instagram,0.0,neutral,none,none,conversational,low,0.0,informative,0.0,0.0,0.0,0.58
3761296859143704045,NJ Hoop Recruit,instagram,0.0,neutral,neutral,none,conversational,low,0.0,informative,0.5,0.0,0.1,0.42
3761559089377824899,NJ Hoop Recruit,instagram,0.0,neutral,neutral,none,conversational,low,0.0,informative,0.5,0.0,0.1,0.52
3761784357217220663,NJ Hoop Recruit,instagram,0.0,neutral,trust,anticipation,conversational,low,0.0,informative,0.5,0.0,0.1,0.52
3761787305787782648,NJ Hoop Recruit,instagram,0.0,neutral,none,none,conversational,low,0.0,informative,0.0,0.0,0.0,0.78
3761914330913519610,NJ Hoop Recruit,instagram,0.0,neutral,none,none,casual,low,0.0,informative,0.0,0.0,0.1,0.76
3762134294324964637,NJ Hoop Recruit,instagram,0.0,neutral,trust,none,conversational,low,0.0,informative,0.5,0.0,0.1,0.42
3762437210449218848,NJ Hoop Recruit,instagram,0.0,neutral,none,none,conversational,low,0.0,informative,0.5,0.0,0.1,0.68
3762475584338136905,NJ Hoop Recruit,instagram,0.0,neutral,none,none,conversational,low,0.0,informative,0.5,0.0,0.1,0.78
3762808816623500885,NJ Hoop Recruit,instagram,0.0,neutral,none,none,conversational,low,0.0,informative,0.5,0.0,0.1,0.7
3763937327232899530,NJ Hoop Recruit,instagram,0.0,neutral,trust,none,conversational,low,0.0,informative,0.3,0.0,0.1,0.76
3763971710392262352,NJ Hoop Recruit,instagram,0.0,neutral,neutral,none,conversational,low,0.0,informative,0.0,0.0,0.0,0.46
3764938992635501514,NJ Hoop Recruit,instagram,0.0,neutral,neutral,none,conversational,low,0.0,informative,0.0,0.0,0.0,0.52
3765109965543543599,NJ Hoop Recruit,instagram,0.0,neutral,trust,joy,conversational,low,0.0,informative,0.5,0.0,0.1,0.52
3765366377155745955,NJ Hoop Recruit,instagram,0.0,neutral,trust,anticipation,conversational,low,0.0,informative,0.3,0.0,0.1,0.38
3766767439972167982,NJ Hoop Recruit,instagram,0.0,neutral,trust,none,conversational,low,0.0,informative,0.5,0.0,0.1,0.55
3766867295722186263,NJ Hoop Recruit,instagram,0.0,neutral,none,none,conversational,low,0.0,informative,0.0,0.0,0.0,0.52
3767518660572336990,NJ Hoop Recruit,instagram,0.0,neutral,trust,anticipation,conversational,low,0.0,informative,0.5,0.0,0.1,0.38
3767985189096016349,NJ Hoop Recruit,instagram,0.0,neutral,none,none,casual,low,0.0,informative,0.5,0.0,0.1,0.38
3768048907712576424,NJ Hoop Recruit,instagram,0.0,neutral,none,none,conversational,low,0.0,informative,0.5,0.0,0.1,0.42
3768191455287128696,NJ Hoop Recruit,instagram,0.0,neutral,none,none,casual,low,0.0,informative,0.0,0.0,0.0,0.46
3768313582120184603,NJ Hoop Recruit,instagram,0.0,neutral,none,none,conversational,low,0.0,informative,0.5,0.0,0.1,0.45
3769525067446102165,NJ Hoop Recruit,instagram,0.0,neutral,trust,anticipation,conversational,low,0.0,informative,0.5,0.0,0.1,0.86
3769948134081205617,NJ Hoop Recruit,instagram,0.0,neutral,none,none,conversational,low,0.0,informative,0.0,0.0,0.0,0.35
3770104837807539400,NJ Hoop Recruit,instagram,0.0,neutral,trust,joy,conversational,low,0.0,informative,0.3,0.0,0.1,0.58
3770268540839384389,NJ Hoop Recruit,instagram,0.0,neutral,none,none,conversational,low,0.0,informative,0.0,0.0,0.0,0.58
3770817578504663855,NJ Hoop Recruit,instagram,0.0,neutral,neutral,none,conversational,low,0.0,informative,0.0,0.0,0.0,0.34
3630402629183922954,NJ Takedown,instagram,0.0,neutral,none,none,casual,low,0.0,informative,0.5,0.0,0.0,0.76
3630403576534602940,NJ Takedown,instagram,0.0,neutral,none,none,casual,low,0.0,informative,0.0,0.0,0.0,0.28
3630404509473642857,NJ Takedown,instagram,0.0,neutral,neutral,none,conversational,low,0.0,informative,0.0,0.0,0.0,0.12
3630405163248059393,NJ Takedown,instagram,0.0,neutral,trust,joy,conversational,low,0.0,informative,0.5,0.0,0.1,0.52
3636195947008233601,NJ Takedown,instagram,0.0,neutral,none,none,conversational,low,0.0,informative,0.0,0.0,0.0,0.15
3655050393147896947,NJ Takedown,instagram,0.0,neutral,neutral,none,casual,low,0.0,informative,0.0,0.0,0.0,0.46
3657172976078000692,NJ Takedown,instagram,0.0,neutral,none,none,conversational,low,0.0,informative,0.0,0.0,0.0,0.38
3670879723808199839,NJ Takedown,instagram,0.0,neutral,none,none,conversational,low,0.0,informative,0.0,0.0,0.0,0.1
3671026553579690094,NJ Takedown,instagram,0.0,neutral,none,none,casual,low,0.0,informative,0.0,0.0,0.0,0.68
3672330226773586141,NJ Takedown,instagram,0.0,neutral,none,none,conversational,low,0.0,informative,0.0,0.0,0.0,0.42
3672925581064153185,NJ Takedown,instagram,0.0,neutral,neutral,none,conversational,low,0.0,informative,0.0,0.0,0.0,0.08
3673169253733154693,NJ Takedown,instagram,0.0,neutral,neutral,none,conversational,low,0.0,informative,0.5,0.0,0.0,0.26
3673195583493202882,NJ Takedown,instagram,0.0,neutral,none,none,conversational,low,0.0,informative,0.0,0.0,0.0,0.34
3678395168437183561,NJ Takedown,instagram,0.0,neutral,none,none,conversational,low,0.0,informative,0.0,0.0,0.0,0.15
3678406785954539357,NJ Takedown,instagram,0.0,neutral,neutral,none,conversational,low,0.0,informative,0.0,0.0,0.0,0.15
3678408236160264697,NJ Takedown,instagram,0.0,neutral,neutral,none,conversational,low,0.0,informative,0.0,0.0,0.0,0.15
3678412284745988399,NJ Takedown,instagram,0.0,neutral,neutral,none,conversational,low,0.0,informative,0.5,0.0,0.0,0.12
3678416904704558699,NJ Takedown,instagram,0.0,neutral,neutral,none,conversational,low,0.0,informative,0.0,0.0,0.0,0.65
3679114144444129763,NJ Takedown,instagram,0.0,neutral,none,none,conversational,low,0.0,informative,0.0,0.0,0.0,0.42
3680977820638784882,NJ Takedown,instagram,0.0,neutral,none,none,conversational,low,0.0,informative,0.0,0.0,0.0,0.38
3681626649587458945,NJ Takedown,instagram,0.0,neutral,neutral,none,conversational,low,0.0,informative,0.0,0.0,0.0,0.52
3682648657605531516,NJ Takedown,instagram,0.0,neutral,none,none,casual,low,0.0,informative,0.0,0.0,0.0,0.18
3686366926104451757,NJ Takedown,instagram,0.0,neutral,none,none,casual,low,0.0,informative,0.0,0.0,0.0,0.42
3687075449050361765,NJ Takedown,instagram,0.0,neutral,none,none,conversational,low,0.0,informative,0.0,0.0,0.0,0.38
3687748674579228314,NJ Takedown,instagram,0.0,neutral,none,none,conversational,low,0.0,informative,0.5,0.0,0.0,0.55
3688112189505762338,NJ Takedown,instagram,0.0,neutral,neutral,none,conversational,low,0.0,informative,0.0,0.0,0.0,0.55
3691736237242412123,NJ Takedown,instagram,0.0,neutral,none,none,casual,low,0.0,informative,0.0,0.0,0.0,0.1
3691905053035548051,NJ Takedown,instagram,0.0,neutral,neutral,none,casual,low,0.0,informative,0.0,0.0,0.0,0.2
3692765702766526523,NJ Takedown,instagram,0.0,neutral,none,none,conversational,low,0.0,informative,0.0,0.0,0.0,0.42
3693217065420068733,NJ Takedown,instagram,0.0,neutral,none,none,conversational,low,0.0,informative,0.0,0.0,0.0,0.58
3693379724108928843,NJ Takedown,instagram,0.0,neutral,none,none,casual,low,0.0,informative,0.0,0.0,0.0,0.83
3693474117860119652,NJ Takedown,instagram,0.0,neutral,none,none,conversational,low,0.0,informative,0.0,0.0,0.0,0.2
3693595013481305796,NJ Takedown,instagram,0.0,neutral,neutral,none,conversational,low,0.0,informative,0.0,0.0,0.0,0.88
3694033244548215403,NJ Takedown,instagram,0.0,neutral,none,none,casual,low,0.0,informative,0.0,0.0,0.0,0.32
3694229176029918879,NJ Takedown,instagram,0.0,neutral,none,none,neutral,low,0.0,informative,0.0,0.0,0.0,0.83
3694680558438622772,NJ Takedown,instagram,0.0,neutral,neutral,none,conversational,low,0.0,informative,0.0,0.0,0.0,0.45
3694766641369169021,NJ Takedown,instagram,0.0,neutral,none,none,casual,low,0.0,informative,0.5,0.0,0.0,0.45
3695050211273797448,NJ Takedown,instagram,0.0,neutral,none,none,conversational,low,0.0,informative,0.0,0.0,0.0,0.15
3695323304563143657,NJ Takedown,instagram,0.0,neutral,neutral,none,conversational,low,0.0,informative,0.0,0.0,0.0,0.38
3695469686972254307,NJ Takedown,instagram,0.0,neutral,none,none,casual,low,0.0,informative,0.0,0.0,0.0,0.1
3695565494647444382,NJ Takedown,instagram,0.0,neutral,neutral,none,conversational,low,0.0,informative,0.0,0.0,0.0,0.1
3695617033418744537,NJ Takedown,instagram,0.0,neutral,neutral,none,conversational,low,0.0,informative,0.0,0.0,0.0,0.12
3695680436546557786,NJ Takedown,instagram,0.0,neutral,none,none,casual,low,0.0,informative,0.0,0.0,0.0,0.32
3696099118103717686,NJ Takedown,instagram,0.0,neutral,trust,none,conversational,low,0.0,informative,0.5,0.0,0.1,0.52
3696293887949047038,NJ Takedown,instagram,0.0,neutral,neutral,none,conversational,moderate,0.0,informative,0.5,0.0,0.1,0.45
3697768265102507439,NJ Takedown,instagram,0.0,neutral,neutral,none,casual,low,0.0,informative,0.0,0.0,0.0,0.15
3699889010054131721,NJ Takedown,instagram,0.0,neutral,none,none,conversational,low,0.0,informative,0.5,0.0,0.1,0.55
3700621336178422499,NJ Takedown,instagram,0.0,neutral,none,none,conversational,low,0.0,informative,0.0,0.0,0.0,0.32
3701258587053912396,NJ Takedown,instagram,0.0,neutral,none,none,conversational,low,0.0,informative,0.0,0.0,0.0,0.42
3741952153930890897,NJ Takedown,instagram,0.0,neutral,none,none,conversational,low,0.0,informative,0.0,0.0,0.0,0.45
3701456651820581463,No Regulars Podcast,instagram,0.0,neutral,none,none,conversational,low,0.0,informative,0.0,0.0,0.0,0.12
3711603451614061624,No Regulars Podcast,instagram,0.0,neutral,none,none,conversational,moderate,0.0,informative,0.0,0.0,0.0,0.42
3719575746848616707,No Regulars Podcast,instagram,0.0,neutral,neutral,none,conversational,low,0.0,informative,0.0,0.0,0.0,0.1
3740603004258211777,No Regulars Podcast,instagram,0.0,neutral,none,none,conversational,low,0.0,informative,0.0,0.0,0.0,0.15
3741319388260847494,No Regulars Podcast,instagram,0.0,neutral,none,none,conversational,low,0.0,informative,0.0,0.0,0.0,0.42
3741802634584948833,No Regulars Podcast,instagram,0.0,neutral,neutral,none,casual,low,0.0,informative,0.5,0.0,0.0,0.46
3742044227770632170,No Regulars Podcast,instagram,0.0,neutral,none,none,conversational,moderate,0.0,informative,0.0,0.0,0.1,0.32
3742708415153121719,No Regulars Podcast,instagram,0.0,neutral,none,none,conversational,low,0.0,informative,0.0,0.0,0.0,0.42
3742775940855470822,No Regulars Podcast,instagram,0.0,neutral,none,none,conversational,low,0.0,informative,0.0,0.0,0.0,0.2
3743493493349248713,No Regulars Podcast,instagram,0.0,neutral,none,none,conversational,low,0.0,informative,0.0,0.0,0.0,0.36
3744221142078003487,No Regulars Podcast,instagram,0.0,neutral,none,none,conversational,low,0.0,informative,0.0,0.0,0.0,0.1
3744818741990492069,No Regulars Podcast,instagram,0.0,neutral,none,none,conversational,low,0.0,informative,0.0,0.0,0.0,0.15
3745678808503661374,No Regulars Podcast,instagram,0.0,neutral,none,none,conversational,low,0.0,informative,0.0,0.0,0.0,0.18
3746392717061632864,No Regulars Podcast,instagram,0.0,neutral,none,none,conversational,low,0.0,informative,0.0,0.0,0.0,0.76
3746885473844128446,No Regulars Podcast,instagram,0.0,neutral,neutral,none,conversational,low,0.0,informative,0.0,0.0,0.0,0.3
3747118667869034543,No Regulars Podcast,instagram,0.0,neutral,none,none,conversational,low,0.0,informative,0.0,0.0,0.0,0.79
3747710012320994083,No Regulars Podcast,instagram,0.0,neutral,neutral,none,conversational,moderate,0.0,informative,0.0,0.0,0.0,0.52
3747841930387599684,No Regulars Podcast,instagram,0.0,neutral,neutral,none,conversational,moderate,0.0,informative,0.0,0.0,0.0,0.42
3748567067575571039,No Regulars Podcast,instagram,0.0,neutral,neutral,none,conversational,low,0.0,informative,0.0,0.0,0.0,0.15
3749113649651554567,No Regulars Podcast,instagram,0.0,neutral,none,none,conversational,low,0.0,informative,0.0,0.0,0.0,0.1
3749291884956207687,No Regulars Podcast,instagram,0.0,neutral,neutral,neutral,conversational,low,0.0,informative,0.0,0.0,0.0,0.52
3750024132026284012,No Regulars Podcast,instagram,0.0,neutral,none,none,conversational,low,0.0,informative,0.0,0.0,0.0,0.25
3750741268277316286,No Regulars Podcast,instagram,0.0,neutral,neutral,none,conversational,low,0.0,informative,0.0,0.0,0.0,0.15
3751964951838812726,No Regulars Podcast,instagram,0.0,neutral,trust,none,conversational,low,0.0,informative,0.5,0.0,0.1,0.55
3752191094441454801,No Regulars Podcast,instagram,0.0,neutral,none,none,conversational,low,0.0,informative,0.0,0.0,0.0,0.32
3752916890713957040,No Regulars Podcast,instagram,0.0,neutral,none,none,conversational,low,0.0,informative,0.0,0.0,0.0,0.1
3753644723262291409,No Regulars Podcast,instagram,0.0,neutral,none,none,conversational,low,0.0,informative,0.0,0.0,0.0,0.36
3754365065211489314,No Regulars Podcast,instagram,0.0,neutral,neutral,none,conversational,low,0.0,informative,0.0,0.0,0.0,0.38
3755090798326122321,No Regulars Podcast,instagram,0.0,neutral,none,none,conversational,low,0.0,informative,0.0,0.0,0.0,0.4
3755817193268414740,No Regulars Podcast,instagram,0.0,neutral,none,none,conversational,low,0.0,informative,0.0,0.0,0.0,0.2
3756539668759387220,No Regulars Podcast,instagram,0.0,neutral,neutral,none,conversational,low,0.0,informative,0.0,0.0,0.0,0.47
3757294386049817896,No Regulars Podcast,instagram,0.0,neutral,neutral,none,conversational,low,0.0,informative,0.0,0.0,0.0,0.32
3757328216500227735,No Regulars Podcast,instagram,0.0,neutral,none,none,casual,low,0.0,informative,0.0,0.0,0.0,0.15
3758019320610923769,No Regulars Podcast,instagram,0.0,neutral,none,none,conversational,low,0.0,informative,0.0,0.0,0.0,0.1
3758745836273662066,No Regulars Podcast,instagram,0.0,neutral,neutral,neutral,conversational,low,0.0,informative,0.0,0.0,0.0,0.42
3759468674488033941,No Regulars Podcast,instagram,0.0,neutral,none,none,conversational,low,0.0,informative,0.5,0.0,0.1,0.85
3760193663306630613,No Regulars Podcast,instagram,0.0,neutral,none,none,conversational,low,0.0,informative,0.0,0.0,0.0,0.55
3760923857701121336,No Regulars Podcast,instagram,0.0,neutral,none,none,casual,low,0.0,informative,0.0,0.0,0.0,0.45
3761646280771739091,No Regulars Podcast,instagram,0.0,neutral,none,none,conversational,low,0.0,informative,0.0,0.0,0.0,0.08
3762399867436807161,No Regulars Podcast,instagram,0.0,neutral,neutral,none,conversational,low,0.0,informative,0.0,0.0,0.0,0.42
3762404977080563516,No Regulars Podcast,instagram,0.0,neutral,neutral,none,conversational,low,0.0,informative,0.0,0.0,0.0,0.1
3763092353813966039,No Regulars Podcast,instagram,0.0,neutral,none,none,conversational,moderate,0.0,informative,0.5,0.0,0.1,0.55
3763822643041620662,No Regulars Podcast,instagram,0.0,neutral,neutral,none,conversational,low,0.0,informative,0.5,0.0,0.0,0.35
3764545665344027398,No Regulars Podcast,instagram,0.0,neutral,neutral,neutral,conversational,low,0.0,informative,0.0,0.0,0.0,0.62
3765266827824984276,No Regulars Podcast,instagram,0.0,neutral,neutral,neutral,conversational,moderate,0.0,informative,0.0,0.0,0.0,0.15
3765991730475794517,No Regulars Podcast,instagram,0.0,neutral,neutral,none,conversational,low,0.0,informative,0.0,0.0,0.0,0.42
3767441131320744885,No Regulars Podcast,instagram,0.0,neutral,none,none,conversational,low,0.0,informative,0.0,0.0,0.0,0.55
3767472932701115442,No Regulars Podcast,instagram,0.0,neutral,none,none,conversational,low,0.0,informative,0.0,0.0,0.0,0.28
3768165817159606709,No Regulars Podcast,instagram,0.0,neutral,none,none,conversational,low,0.0,informative,0.5,0.0,0.1,0.42
3768891596529010218,No Regulars Podcast,instagram,0.0,neutral,none,none,conversational,low,0.0,informative,0.0,0.0,0.0,0.32
3770343715920481468,No Regulars Podcast,instagram,0.0,neutral,neutral,none,conversational,low,0.0,informative,0.0,0.0,0.0,0.18
2979437990074958989,Phat Papi Mark Gregory,instagram,0.0,neutral,none,none,conversational,low,0.0,informative,0.5,0.0,0.0,0.63
3136669178098940687,Phat Papi Mark Gregory,instagram,0.0,neutral,none,none,conversational,low,0.0,informative,0.0,0.0,0.0,0.15
3628072563960830807,Phat Papi Mark Gregory,instagram,0.0,neutral,none,none,conversational,low,0.0,informative,0.0,0.0,0.0,0.15
3707190070648898400,Phat Papi Mark Gregory,instagram,0.0,neutral,neutral,neutral,conversational,low,0.0,informative,0.0,0.0,0.0,0.25
3708532802449111057,Phat Papi Mark Gregory,instagram,0.0,neutral,none,none,casual,low,0.0,informative,0.0,0.0,0.0,0.76
3708784292962187947,Phat Papi Mark Gregory,instagram,0.0,neutral,trust,anticipation,conversational,low,0.0,informative,0.5,0.0,0.1,0.62
3709247803131586703,Phat Papi Mark Gregory,instagram,0.0,neutral,none,none,casual,low,0.0,informative,0.0,0.0,0.0,0.64
3709976756481841634,Phat Papi Mark Gregory,instagram,0.0,neutral,none,none,casual,low,0.0,informative,0.0,0.0,0.0,0.55
3710715276972417361,Phat Papi Mark Gregory,instagram,0.0,neutral,none,none,conversational,low,0.0,informative,0.0,0.0,0.0,0.74
3712148947826810902,Phat Papi Mark Gregory,instagram,0.0,neutral,none,none,conversational,low,0.0,informative,0.0,0.0,0.0,0.08
3718669847094886406,Phat Papi Mark Gregory,instagram,0.0,neutral,neutral,none,casual,low,0.0,informative,0.0,0.0,0.0,0.55
3719393013773811167,Phat Papi Mark Gregory,instagram,0.0,neutral,none,none,conversational,low,0.0,informative,0.0,0.0,0.0,0.15
3720118567699410828,Phat Papi Mark Gregory,instagram,0.0,neutral,none,none,conversational,low,0.0,informative,0.0,0.0,0.0,0.42
3720844185646812206,Phat Papi Mark Gregory,instagram,0.0,neutral,none,none,casual,low,0.0,informative,0.0,0.0,0.0,0.52
3721571238893487280,Phat Papi Mark Gregory,instagram,0.0,neutral,none,none,conversational,low,0.0,informative,0.0,0.0,0.0,0.32
3724469062706565601,Phat Papi Mark Gregory,instagram,0.0,neutral,none,none,conversational,low,0.0,informative,0.0,0.0,0.0,0.32
3725195884872230453,Phat Papi Mark Gregory,instagram,0.0,neutral,none,none,conversational,low,0.0,informative,0.0,0.0,0.0,0.45
3724443760878085201,Phat Papi Mark Gregory,instagram,0.0,neutral,none,none,casual,low,0.0,informative,0.0,0.0,0.0,0.55
3728816565832834482,Phat Papi Mark Gregory,instagram,0.0,neutral,neutral,none,conversational,low,0.0,informative,0.0,0.0,0.0,0.15
3729541027209345411,Phat Papi Mark Gregory,instagram,0.0,neutral,none,none,casual,low,0.0,informative,0.0,0.0,0.0,0.15
3730159543663014259,Phat Papi Mark Gregory,instagram,0.0,neutral,none,none,conversational,low,0.0,informative,0.5,0.0,0.0,0.67
3731913156621999182,Phat Papi Mark Gregory,instagram,0.0,neutral,none,none,conversational,low,0.0,informative,0.0,0.0,0.0,0.63
3732635609958648452,Phat Papi Mark Gregory,instagram,0.0,neutral,neutral,neutral,conversational,low,0.0,informative,0.0,0.0,0.0,0.32
3733926161991934206,Phat Papi Mark Gregory,instagram,0.0,neutral,none,none,casual,low,0.0,informative,0.0,0.0,0.0,0.78
3734614469105337209,Phat Papi Mark Gregory,instagram,0.0,neutral,neutral,none,conversational,low,0.0,informative,0.0,0.0,0.0,0.18
3737513693379754135,Phat Papi Mark Gregory,instagram,0.0,neutral,none,none,conversational,low,0.0,informative,0.0,0.0,0.0,0.26
3738238457048104328,Phat Papi Mark Gregory,instagram,0.0,neutral,neutral,none,casual,low,0.0,informative,0.0,0.0,0.0,0.15
3738425566099064495,Phat Papi Mark Gregory,instagram,0.0,neutral,none,none,conversational,low,0.0,informative,0.0,0.0,0.0,0.38
3738894478892685741,Phat Papi Mark Gregory,instagram,0.0,neutral,none,none,conversational,low,0.0,informative,0.0,0.0,0.0,0.15
3738965250860301189,Phat Papi Mark Gregory,instagram,0.0,neutral,neutral,none,casual,low,0.0,informative,0.0,0.0,0.0,0.52
3740415587630588603,Phat Papi Mark Gregory,instagram,0.0,neutral,neutral,none,casual,low,0.0,informative,0.0,0.0,0.0,0.1
3747606010946236416,Phat Papi Mark Gregory,instagram,0.0,neutral,none,none,casual,low,0.0,informative,0.0,0.0,0.0,0.38
3749111424900536526,Phat Papi Mark Gregory,instagram,0.0,neutral,none,none,conversational,low,0.0,informative,0.5,0.0,0.0,0.6
3749312898553304598,Phat Papi Mark Gregory,instagram,0.0,neutral,none,none,conversational,low,0.0,informative,0.5,0.0,0.1,0.42
3749785952492371655,Phat Papi Mark Gregory,instagram,0.0,neutral,none,none,conversational,low,0.0,informative,0.0,0.0,0.0,0.42
3750559817199976136,Phat Papi Mark Gregory,instagram,0.0,neutral,none,none,casual,low,0.0,informative,0.0,0.0,0.0,0.55
3752734866778490947,Phat Papi Mark Gregory,instagram,0.0,neutral,none,none,conversational,low,0.0,informative,0.0,0.0,0.0,0.62
3753654020834563609,Phat Papi Mark Gregory,instagram,0.0,neutral,none,none,conversational,low,0.0,informative,0.0,0.0,0.0,0.32
3754980841484261969,Phat Papi Mark Gregory,instagram,0.0,neutral,none,none,casual,low,0.0,informative,0.0,0.0,0.0,0.45
3758563385995585688,Phat Papi Mark Gregory,instagram,0.0,neutral,none,none,casual,low,0.0,informative,0.0,0.0,0.0,0.52
3759286683284984530,Phat Papi Mark Gregory,instagram,0.0,neutral,none,none,casual,low,0.0,informative,0.0,0.0,0.0,0.72
3765085190881171373,Phat Papi Mark Gregory,instagram,0.0,neutral,none,none,conversational,low,0.0,informative,0.0,0.0,0.0,0.73
3766027911615838596,Phat Papi Mark Gregory,instagram,0.0,neutral,neutral,none,casual,low,0.0,informative,0.0,0.0,0.0,0.15
3766096246466187240,Phat Papi Mark Gregory,instagram,0.0,neutral,neutral,none,conversational,low,0.0,informative,0.5,0.0,0.1,0.65
3766679005110992548,Phat Papi Mark Gregory,instagram,0.0,neutral,none,none,casual,low,0.0,informative,0.0,0.0,0.0,0.42
3767984549935381818,Phat Papi Mark Gregory,instagram,0.0,neutral,neutral,none,conversational,low,0.0,informative,0.5,0.0,0.0,0.32
3769669990605687464,Phat Papi Mark Gregory,instagram,0.0,neutral,none,none,conversational,low,0.0,informative,0.0,0.0,0.0,0.38
3769304321646052045,Phat Papi Mark Gregory,instagram,0.0,neutral,none,none,conversational,low,0.0,informative,0.0,0.0,0.0,0.52
3770173888022843379,Phat Papi Mark Gregory,instagram,0.0,neutral,none,none,casual,low,0.0,informative,0.0,0.0,0.0,0.48
3770355110141474447,Phat Papi Mark Gregory,instagram,0.0,neutral,none,none,conversational,low,0.0,informative,0.0,0.0,0.0,0.16
3171745614827778651,Pustika Samara _pustika_samaddar,instagram,0.0,neutral,neutral,none,conversational,low,0.0,informative,0.0,0.0,0.0,0.4
3224300296325689740,Pustika Samara _pustika_samaddar,instagram,0.0,neutral,none,none,conversational,low,0.0,informative,0.0,0.0,0.0,0.1
3700492712898144070,Pustika Samara _pustika_samaddar,instagram,0.0,neutral,neutral,none,conversational,low,0.0,informative,0.0,0.0,0.0,0.23
3711709154265335709,Pustika Samara _pustika_samaddar,instagram,0.0,neutral,none,none,conversational,low,0.0,informative,0.0,0.0,0.0,0.1
3712434093280830919,Pustika Samara _pustika_samaddar,instagram,0.0,neutral,neutral,none,conversational,low,0.0,informative,0.0,0.0,0.0,0.35
3713883264403751825,Pustika Samara _pustika_samaddar,instagram,0.0,neutral,none,none,neutral,low,0.0,informative,0.0,0.0,0.0,0.22
3714608028760307718,Pustika Samara _pustika_samaddar,instagram,0.0,neutral,none,none,conversational,low,0.0,informative,0.0,0.0,0.0,0.12
3716782594013866321,Pustika Samara _pustika_samaddar,instagram,0.0,neutral,none,none,conversational,low,0.0,informative,0.0,0.0,0.0,0.23
3717507418843578523,Pustika Samara _pustika_samaddar,instagram,0.0,neutral,none,none,conversational,low,0.0,informative,0.0,0.0,0.0,0.82
3718225903538265514,Pustika Samara _pustika_samaddar,instagram,0.0,neutral,neutral,none,conversational,low,0.0,informative,0.0,0.0,0.0,0.76
3719681497374001060,Pustika Samara _pustika_samaddar,instagram,0.0,neutral,none,none,conversational,low,0.0,informative,0.0,0.0,0.0,0.63
3722580739288495236,Pustika Samara _pustika_samaddar,instagram,0.0,neutral,none,none,conversational,low,0.0,informative,0.0,0.0,0.0,0.48
3723303777655952547,Pustika Samara _pustika_samaddar,instagram,0.0,neutral,none,none,conversational,low,0.0,informative,0.0,0.0,0.0,0.09
3724754930461989212,Pustika Samara _pustika_samaddar,instagram,0.0,neutral,neutral,none,conversational,low,0.0,informative,0.0,0.0,0.0,0.34
3726929184573694036,Pustika Samara _pustika_samaddar,instagram,0.0,neutral,none,none,casual,low,0.0,informative,0.0,0.0,0.0,0.52
3727603089546273022,Pustika Samara _pustika_samaddar,instagram,0.0,neutral,none,none,conversational,low,0.0,informative,0.0,0.0,0.0,0.52
3729828673391249184,Pustika Samara _pustika_samaddar,instagram,0.0,neutral,none,none,conversational,low,0.0,informative,0.0,0.0,0.0,0.38
