video_id,influencer,platform,main_topic,content_type,content_format,nj_relevance_score,local_vs_universal,tone,target_audience,production_quality,originality_score,analysis_confidence
7566656701005303053,Graham Colligan_ Towns of NJ,tiktok,ICE detention community rally,news,news_report,1.0,local,serious,NJ residents interested in local news and immigration issues,medium,0.7,0.9
7567052610407124238,Graham Colligan_ Towns of NJ,tiktok,Local car crash incident,news,news_report,1.0,local,informative,Bergen County residents and those interested in local NJ news,medium,0.3,0.9
7567052781572345102,Graham Colligan_ Towns of NJ,tiktok,Parse Error,other,other,0,unknown,Unknown,Unknown,unknown,0,0
7567055767904259383,Graham Colligan_ Towns of NJ,tiktok,Unable to determine content,other,other,0.8,local,casual,New Jersey residents interested in local towns and communities,medium,0.5,0.1
7567061142535785783,Graham Colligan_ Towns of NJ,tiktok,New Jersey elementary school rankings,news,news_report,1.0,local,informative,"NJ residents, especially parents and education-interested community members",medium,0.3,0.85
7567172914781359373,Graham Colligan_ Towns of NJ,tiktok,Unable to determine content,other,other,0.8,local,casual,NJ residents interested in local towns and communities,medium,0.5,0.1
7567400893600124173,Graham Colligan_ Towns of NJ,tiktok,New Jersey theft crime,news,news_report,1.0,local,serious,New Jersey residents interested in local crime news and community safety,medium,0.3,0.9
7568151571100437774,Graham Colligan_ Towns of NJ,tiktok,Lambertville fall foliage tourism,lifestyle,montage,1.0,local,informative,New Jersey residents and locals interested in seasonal activities and scenic locations,medium,0.4,0.8
7568161008699608333,Graham Colligan_ Towns of NJ,tiktok,Route 208 car crash,news,news_report,1.0,local,serious,"North Jersey residents, Bergen County locals, commuters using Route 208",medium,0.3,0.8
7568181882634915085,Graham Colligan_ Towns of NJ,tiktok,New Jersey town exploration,educational,other,1.0,local,informative,NJ residents and people interested in New Jersey communities,medium,0.5,0.2
7568523441687547149,Graham Colligan_ Towns of NJ,tiktok,Morristown development zoning decision,news,news_report,1.0,local,informative,Morristown residents and NJ locals interested in development and zoning issues,low,0.3,0.8
7568530597015014669,Graham Colligan_ Towns of NJ,tiktok,Parse Error,other,other,0,unknown,Unknown,Unknown,unknown,0,0
7568881822415752461,Graham Colligan_ Towns of NJ,tiktok,School bomb threat closure,news,news_report,1.0,local,serious,Bergen County residents and parents concerned with local school safety,medium,0.3,0.8
7569266764236786958,Graham Colligan_ Towns of NJ,tiktok,Parse Error,other,other,0,unknown,Unknown,Unknown,unknown,0,0
7569267697087728951,Graham Colligan_ Towns of NJ,tiktok,New Jersey gubernatorial election results,news,news_report,1.0,local,informative,New Jersey residents interested in local politics and election outcomes,low,0.3,0.7
7569721084820458766,Graham Colligan_ Towns of NJ,tiktok,Saddle River drainage proposal,news,news_report,1.0,local,informative,Saddle River area residents and NJ residents interested in local development issues,low,0.3,0.7
7569727066422250765,Graham Colligan_ Towns of NJ,tiktok,Local brewery zoning approval,news,news_report,1.0,local,informative,Westwood residents and NJ craft beer enthusiasts interested in local business issues,medium,0.7,0.9
7569732390839454990,Graham Colligan_ Towns of NJ,tiktok,Jersey Shore Restaurant Week,news,news_report,1.0,local,informative,"New Jersey residents, particularly those in Monmouth County and Jersey Shore area interested in dining and supporting local businesses",medium,0.3,0.9
7570159549768944910,Graham Colligan_ Towns of NJ,tiktok,New Jersey content collaboration,other,other,0.8,regional,casual,New Jersey residents interested in local content and regional identity,low,0.3,0.4
7570362653948890382,Graham Colligan_ Towns of NJ,tiktok,Emergency food distribution event,news,news_report,1.0,local,informative,New Jersey residents interested in local community news and social services,medium,0.7,0.8
7570368788735053111,Graham Colligan_ Towns of NJ,tiktok,Parse Error,other,other,0,unknown,Unknown,Unknown,unknown,0,0
7570749441255165198,Graham Colligan_ Towns of NJ,tiktok,Fatal traffic accident investigation,news,news_report,1.0,local,serious,Monmouth County residents and NJ locals interested in community safety and local news,medium,0.3,0.9
7571095602428169527,Graham Colligan_ Towns of NJ,tiktok,Unable to determine content,other,other,0.8,local,informative,New Jersey residents interested in local towns and communities,medium,0.5,0.1
7571103318085258510,Graham Colligan_ Towns of NJ,tiktok,New Jersey gubernatorial election results,news,news_report,1.0,regional,informative,New Jersey residents interested in local politics and election results,medium,0.3,0.8
7571107269249715511,Graham Colligan_ Towns of NJ,tiktok,Juvenile armed robbery arrest,news,news_report,1.0,local,serious,Monmouth County residents interested in local crime and safety news,low,0.2,0.9
7571504928812764471,Graham Colligan_ Towns of NJ,tiktok,Local restaurant promotion,promotion,other,0.9,local,informative,Bergen County residents and North Jersey food enthusiasts seeking unique dining experiences,medium,0.6,0.9
7571867689149287693,Graham Colligan_ Towns of NJ,tiktok,Airport zoning lawsuit dispute,news,news_report,1.0,local,serious,"Central NJ residents, aviation enthusiasts, local community members concerned with economic development",medium,0.7,0.8
7571893797118823693,Graham Colligan_ Towns of NJ,tiktok,Florida man crime incident,news,news_report,0.8,local,informative,Morris County residents and NJ locals interested in crime/safety news,low,0.2,0.9
7572220847943847181,Graham Colligan_ Towns of NJ,tiktok,Teacher lawsuit case,news,news_report,0.9,local,serious,"NJ residents, parents, educators concerned with school system accountability",medium,0.3,0.7
7572313855892704567,Graham Colligan_ Towns of NJ,tiktok,Ridgewood car accident news,news,news_report,1.0,local,informative,Bergen County residents and NJ locals interested in community news,medium,0.3,0.8
7572610377607957815,Graham Colligan_ Towns of NJ,tiktok,Organized crime gambling arrest,news,news_report,1.0,local,serious,NJ residents interested in local crime news and law enforcement developments,low,0.2,0.85
7572978521094622478,Graham Colligan_ Towns of NJ,tiktok,Emerson affordable housing lawsuit,news,news_report,1.0,local,serious,NJ residents interested in local politics and housing issues,medium,0.7,0.8
7572988379751599415,Graham Colligan_ Towns of NJ,tiktok,Holiday event promotion,promotion,news_report,1.0,local,informative,"New Jersey residents, particularly in Monmouth County area, interested in family holiday activities",medium,0.3,0.9
7573454648003153182,Graham Colligan_ Towns of NJ,tiktok,Madison school employee drug arrest,news,news_report,1.0,local,serious,New Jersey residents interested in local crime news and education sector accountability,medium,0.3,0.8
7574114728230866190,Graham Colligan_ Towns of NJ,tiktok,Paramus development project,news,news_report,1.0,local,informative,Bergen County residents interested in local development and town planning,medium,0.7,0.9
7574116731891764494,Graham Colligan_ Towns of NJ,tiktok,Monmouth County Park Grants,news,news_report,1.0,local,informative,Monmouth County residents interested in local government and community development,medium,0.7,0.9
7574120886018559246,Graham Colligan_ Towns of NJ,tiktok,Teacher sexual assault case,news,news_report,1.0,local,serious,"NJ residents, parents, local community members interested in school safety and local crime news",low,0.2,0.85
7574450224890924319,Graham Colligan_ Towns of NJ,tiktok,Monmouth County weekend events,lifestyle,montage,1.0,local,informative,Monmouth County residents seeking weekend entertainment and cultural activities,medium,0.6,0.9
7574454936054828343,Graham Colligan_ Towns of NJ,tiktok,Bergen County weekend events,news,news_report,1.0,local,informative,Bergen County residents and families looking for weekend activities,medium,0.6,0.9
7574478990820281613,Graham Colligan_ Towns of NJ,tiktok,Rabies case in Morris County,news,news_report,1.0,local,serious,"Morris County and North Jersey residents, particularly pet owners",medium,0.3,0.95
MS4wLjABAAAAzuQm5O5EL0i7Uw3FJNGSwCZwM9uNdZPqm1XEs7436W7EZ95CBdGaLa_QzDJ2qN4E,Graham Colligan_ Towns of NJ,tiktok,New Jersey towns content,educational,other,1.0,local,informative,NJ residents interested in local communities and geography,medium,0.5,0.2
7551390167722986782,Hoboken Girl _Jennifer Tripucka and team_,tiktok,Local Hoboken events guide,promotion,montage,1.0,local,casual,"Hoboken and Jersey City residents, young professionals interested in local events and nightlife",high,0.6,0.8
7551494948525198622,Hoboken Girl _Jennifer Tripucka and team_,tiktok,Hoboken vintage store opening,promotion,montage,1.0,local,casual,Hoboken residents and nearby NJ communities interested in vintage fashion and local shopping,medium,0.6,0.9
7553285603547155742,Hoboken Girl _Jennifer Tripucka and team_,tiktok,Local business milestone celebration,lifestyle,montage,1.0,local,celebratory,Jersey City and Hoboken residents interested in local businesses and community history,medium,0.6,0.8
7553367718531960095,Hoboken Girl _Jennifer Tripucka and team_,tiktok,Local shopping vs Amazon,lifestyle,tutorial,0.9,local,informative,Hoboken and Jersey City residents who shop online frequently,medium,0.7,0.8
7553616417665404191,Hoboken Girl _Jennifer Tripucka and team_,tiktok,Media company brand introduction,promotion,talking_head,0.9,regional,casual,"New Jersey residents interested in local lifestyle content and community news, particularly in covered regions",medium,0.6,0.85
7553732194460519711,Hoboken Girl _Jennifer Tripucka and team_,tiktok,Hoboken food recommendations,lifestyle,montage,0.95,local,casual,Hoboken residents and nearby NJ locals interested in dining and food trends,medium,0.4,0.7
7554478477479611678,Hoboken Girl _Jennifer Tripucka and team_,tiktok,Local restaurant closure documentation,news,news_report,1.0,local,serious,Hoboken residents and local food enthusiasts who follow neighborhood changes,medium,0.6,0.8
7555472232252853534,Hoboken Girl _Jennifer Tripucka and team_,tiktok,Hudson County historical firsts,educational,montage,1.0,local,informative,Hoboken and Hudson County residents interested in local history and trivia,medium,0.7,0.8
7555627807141891358,Hoboken Girl _Jennifer Tripucka and team_,tiktok,Jersey City restaurant recommendations,lifestyle,montage,1.0,local,informative,Young professionals in Hudson County NJ who want to impress visiting parents,medium,0.6,0.8
7556219591857343775,Hoboken Girl _Jennifer Tripucka and team_,tiktok,October events in Hoboken,promotion,montage,1.0,local,enthusiastic,Hoboken and Jersey City residents seeking local entertainment and activities,medium,0.3,0.8
7556265740429446414,Hoboken Girl _Jennifer Tripucka and team_,tiktok,Hoboken community mural celebration,news,news_report,1.0,local,informative,Hoboken residents and people interested in local community news,medium,0.7,0.8
7558198353146711327,Hoboken Girl _Jennifer Tripucka and team_,tiktok,New bagel shop opening,news,news_report,0.9,local,informative,Hoboken residents and NYC metro area food enthusiasts,medium,0.3,0.7
7558806409748712735,Hoboken Girl _Jennifer Tripucka and team_,tiktok,Hoboken Halloween decorations showcase,lifestyle,montage,1.0,local,casual,Hoboken residents and visitors interested in local community events and seasonal activities,medium,0.6,0.7
7558887503667760439,Hoboken Girl _Jennifer Tripucka and team_,tiktok,Pet memorial display honoring deceased pets,lifestyle,montage,0.9,local,inspirational,Hoboken residents and pet owners interested in local community stories,medium,0.7,0.8
7559221198375177503,Hoboken Girl _Jennifer Tripucka and team_,tiktok,Fall horse racing event,promotion,lifestyle,0.9,local,informative,"NJ residents interested in fall activities, social events, and supporting local causes",medium,0.4,0.8
7559231953073917215,Hoboken Girl _Jennifer Tripucka and team_,tiktok,AI data center development,news,news_report,0.9,local,informative,Hudson County residents interested in local development and tech infrastructure,medium,0.7,0.8
7561067761691069726,Hoboken Girl _Jennifer Tripucka and team_,tiktok,Jersey City apartment tour,promotion,vlog,1.0,local,informative,Young professionals and affluent millennials looking for upscale rental housing in Hudson County,high,0.3,0.9
7561154033344466207,Hoboken Girl _Jennifer Tripucka and team_,tiktok,Hoboken dog costume contest,promotion,other,1.0,local,casual,"Hoboken residents with dogs, local pet owners interested in community events",medium,0.3,0.9
7561200872768818487,Hoboken Girl _Jennifer Tripucka and team_,tiktok,Hoboken Italian BYOB restaurants,lifestyle,montage,1.0,local,casual,Hoboken residents and visitors interested in local dining and lifestyle content,medium,0.7,0.8
7561820774198299935,Hoboken Girl _Jennifer Tripucka and team_,tiktok,Stevens Institute tuition coverage,news,news_report,0.9,local,informative,Hoboken area families and students interested in higher education opportunities,medium,0.7,0.8
7561856700446297374,Hoboken Girl _Jennifer Tripucka and team_,tiktok,Halloween decorations in Hoboken,lifestyle,montage,1.0,local,casual,Hoboken residents and NJ locals interested in neighborhood culture and seasonal activities,medium,0.3,0.7
7562153251269807391,Hoboken Girl _Jennifer Tripucka and team_,tiktok,Cemetery fundraising event promotion,promotion,other,1.0,local,casual,Hudson County NJ residents interested in local events and community causes,medium,0.6,0.85
7563091589497883959,Hoboken Girl _Jennifer Tripucka and team_,tiktok,Fall food recommendations,lifestyle,montage,0.9,local,casual,Hudson County residents interested in local food and seasonal treats,medium,0.6,0.7
7563306822334024990,Hoboken Girl _Jennifer Tripucka and team_,tiktok,Restaurant promotion appetizer deal,promotion,other,0.9,local,casual,Young adults and groups in Hoboken area looking for affordable dining options,medium,0.3,0.8
7563378517111573791,Hoboken Girl _Jennifer Tripucka and team_,tiktok,Leo's eggplant parm labor story,entertainment,reaction,0.9,local,humorous,"Hoboken residents, pregnant women, NJ food enthusiasts, and followers interested in local restaurant culture",medium,0.6,0.7
7563426165592001822,Hoboken Girl _Jennifer Tripucka and team_,tiktok,Halloween decoration content creation,entertainment,montage,0.9,local,humorous,Hoboken residents and NJ locals interested in community content and seasonal activities,medium,0.6,0.7
7563718327986588959,Hoboken Girl _Jennifer Tripucka and team_,tiktok,Hoboken social clubs guide,lifestyle,montage,1.0,local,informative,Hoboken residents and newcomers seeking social connections and community involvement,medium,0.7,0.8
7564175405725404430,Hoboken Girl _Jennifer Tripucka and team_,tiktok,Celebrity restaurant visit coverage,news,news_report,0.9,local,informative,Young professionals and residents in Hoboken/Jersey City area interested in local dining and celebrity culture,medium,0.6,0.8
7564468875773938974,Hoboken Girl _Jennifer Tripucka and team_,tiktok,Broadway New Jersey Night celebration,lifestyle,montage,0.9,regional,casual,New Jersey residents interested in Broadway theater and local cultural events,medium,0.6,0.8
7564596669728230687,Hoboken Girl _Jennifer Tripucka and team_,tiktok,Hoboken Halloween decorations,entertainment,montage,0.9,local,humorous,Hoboken residents and NJ locals interested in neighborhood culture and seasonal content,medium,0.7,0.6
7564741631606328606,Hoboken Girl _Jennifer Tripucka and team_,tiktok,AI data centers in NJ,news,news_report,1.0,regional,informative,NJ residents interested in technology policy and local government,medium,0.7,0.7
7565122699228466463,Hoboken Girl _Jennifer Tripucka and team_,tiktok,Jersey City historic businesses,educational,montage,1.0,local,informative,Jersey City and Hudson County residents interested in local history and supporting community businesses,medium,0.7,0.8
7565956177637559582,Hoboken Girl _Jennifer Tripucka and team_,tiktok,Hoboken Halloween dog costume contest,lifestyle,montage,1.0,local,inspirational,"Hoboken residents, NJ pet owners, local community members interested in family-friendly events",high,0.7,0.8
7566313802103360782,Hoboken Girl _Jennifer Tripucka and team_,tiktok,Hoboken Halloween house decorations,lifestyle,montage,1.0,local,casual,Hoboken residents and people interested in local Halloween attractions and community events,medium,0.6,0.8
7566432035284192525,Hoboken Girl _Jennifer Tripucka and team_,tiktok,Hoboken local content inspiration,other,other,0.9,local,casual,Hoboken residents and New Jersey locals interested in community content,medium,0.3,0.4
7566749790990568735,Hoboken Girl _Jennifer Tripucka and team_,tiktok,Hoboken community living appeal,lifestyle,interview,1.0,local,informative,"Current and prospective Hoboken residents, young professionals considering permanent relocation",medium,0.6,0.8
7566975430247370015,Hoboken Girl _Jennifer Tripucka and team_,tiktok,Weekend events guide,lifestyle,montage,1.0,local,informative,Young professionals and families in Hoboken/Jersey City area seeking weekend activities,high,0.6,0.9
7569359486905863437,Hoboken Girl _Jennifer Tripucka and team_,tiktok,Local mayoral election runoffs,news,news_report,1.0,local,informative,"Hudson County residents, particularly Hoboken and Jersey City voters",medium,0.3,0.8
7569584757680442655,Hoboken Girl _Jennifer Tripucka and team_,tiktok,Weekend events in Hoboken,lifestyle,vlog,1.0,local,casual,Young professionals and residents in Hoboken/Jersey City area interested in local events and activities,medium,0.6,0.8
7570065226947677471,Hoboken Girl _Jennifer Tripucka and team_,tiktok,Local Hoboken Jersey City highlights,lifestyle,montage,1.0,local,casual,"Local residents of Hoboken and Jersey City, particularly young women interested in lifestyle content",medium,0.6,0.7
7571172408321772831,Hoboken Girl _Jennifer Tripucka and team_,tiktok,Celebrity filming in Hoboken,news,news_report,0.9,local,informative,Hoboken residents and NJ locals interested in celebrity culture and local entertainment,medium,0.3,0.8
7571215705748557086,Hoboken Girl _Jennifer Tripucka and team_,tiktok,Newark Airport commentary,opinion,reaction,0.9,regional,casual,New Jersey residents and travelers familiar with Newark Airport,medium,0.4,0.6
7571859258501909790,Hoboken Girl _Jennifer Tripucka and team_,tiktok,Holiday party venue recommendations,promotion,montage,1.0,local,informative,Hoboken residents and nearby NJ locals planning holiday events,medium,0.3,0.8
7571908785866837278,Hoboken Girl _Jennifer Tripucka and team_,tiktok,Italian pasta import tariffs,news,news_report,0.3,national,informative,Hoboken Girl followers interested in news and food-related topics,medium,0.4,0.6
7572558483288067359,Hoboken Girl _Jennifer Tripucka and team_,tiktok,Hoboken local community interview,lifestyle,interview,1.0,local,casual,Hoboken residents and those interested in local community content,medium,0.6,0.4
7573127264959794463,Hoboken Girl _Jennifer Tripucka and team_,tiktok,Mysterious lights phenomenon Hoboken,news,news_report,0.9,local,curious,Hoboken residents and followers interested in local unusual events,medium,0.7,0.6
7573749042002283807,Hoboken Girl _Jennifer Tripucka and team_,tiktok,NJ Diner Culture Documentation,news,news_report,1.0,regional,informative,"NJ residents interested in local culture, food enthusiasts, nostalgia-driven demographics",medium,0.7,0.8
7574046185816722719,Hoboken Girl _Jennifer Tripucka and team_,tiktok,Hoboken sandwich shop recommendations,lifestyle,montage,0.9,local,casual,Hoboken residents and visitors interested in local dining options,medium,0.4,0.7
7574504042378824990,Hoboken Girl _Jennifer Tripucka and team_,tiktok,Local Jersey City laundromat story,news,interview,0.9,local,informative,Young professionals and residents in Hudson County NJ interested in local business and community stories,medium,0.7,0.8
7574527869972499767,Hoboken Girl _Jennifer Tripucka and team_,tiktok,Jersey City Library Rave Event,promotion,other,1.0,local,humorous,Young adults and millennials in Hudson County area interested in unique local events,medium,0.8,0.8
MS4wLjABAAAAdDI4PT6wT3JBux7IgDLkmvsdX-xGzQxSaI3yt7kOKCgT44krV43qE-PrWpNmdU8h,Hoboken Girl _Jennifer Tripucka and team_,tiktok,Unable to determine content,other,other,0.8,local,casual,Hoboken residents and those interested in local Hoboken content,medium,0.0,0.1
7564943105418431757,Jersey Joe,tiktok,Dance trend collaboration video,entertainment,skit,0.1,universal,humorous,Gen Z TikTok users interested in dance trends and viral content,medium,0.2,0.6
7565268299345349901,Jersey Joe,tiktok,Fashion Nova menswear promotion,promotion,montage,0.1,universal,casual,"Young men interested in affordable trendy fashion, likely ages 16-25",medium,0.2,0.8
7565318323722931470,Jersey Joe,tiktok,Gaming trend participation,entertainment,skit,0.1,universal,humorous,Young TikTok users interested in gaming content and viral trends,medium,0.3,0.6
7565723340585946423,Jersey Joe,tiktok,Dance trend participation,entertainment,other,0.1,universal,humorous,Young TikTok users interested in dance trends and viral content,low,0.2,0.6
7566015526535810318,Jersey Joe,tiktok,Fashion Nova menswear promotion,promotion,montage,0.1,universal,casual,"Young men interested in streetwear and affordable fashion, TikTok users seeking viral content",medium,0.2,0.8
7566060087446342926,Jersey Joe,tiktok,Halloween dance trend content,entertainment,other,0.1,universal,casual,Gen Z and young millennials interested in TikTok dance trends and seasonal content,medium,0.2,0.6
7566384930159152397,Jersey Joe,tiktok,Bachata dance collaboration,entertainment,skit,0.1,universal,humorous,Young TikTok users interested in dance content and viral trends,medium,0.3,0.6
7566430779064978743,Jersey Joe,tiktok,Hawaii location reference humor,entertainment,other,0.1,universal,casual,Young social media users familiar with cannabis culture and viral trends,low,0.2,0.3
7566767379586354446,Jersey Joe,tiktok,Dance trend participation,entertainment,skit,0.1,universal,humorous,"General TikTok users interested in dance trends and viral content, primarily Gen Z and younger millennials",medium,0.2,0.6
7566826841642667278,Jersey Joe,tiktok,Halloween mood content,entertainment,other,0.1,universal,humorous,TikTok users interested in seasonal/Halloween content and viral trends,low,0.2,0.4
7567138817715768589,Jersey Joe,tiktok,Jersey Club dance trend,entertainment,other,0.9,regional,humorous,Young people familiar with Jersey Club music and TikTok dance trends,medium,0.3,0.6
7567171468505763085,Jersey Joe,tiktok,Morning routine viral trend,entertainment,other,0.1,universal,casual,Young social media users interested in viral trends and morning content,medium,0.2,0.3
7567492554313239863,Jersey Joe,tiktok,Dance challenge trend participation,entertainment,other,0.7,regional,casual,Young social media users interested in dance trends and Jersey club music,medium,0.2,0.6
7567544866385792269,Jersey Joe,tiktok,Halloween themed entertainment content,entertainment,other,0.2,universal,humorous,Young social media users interested in trending content and music,medium,0.3,0.4
7567867776732335415,Jersey Joe,tiktok,TikTok algorithm humor,entertainment,reaction,0.1,universal,humorous,Gen Z and millennial TikTok users who understand algorithm frustrations,low,0.2,0.3
7568257591390899511,Jersey Joe,tiktok,Dance trend participation,entertainment,skit,0.1,universal,humorous,Young social media users interested in viral trends and dance content,medium,0.2,0.6
7568304828976221495,Jersey Joe,tiktok,Thanksgiving season announcement,entertainment,other,0.1,universal,humorous,General TikTok users interested in holiday and trending content,medium,0.2,0.6
7568645418427452685,Jersey Joe,tiktok,Bachata dance collaboration,entertainment,skit,0.1,universal,casual,Young social media users interested in dance trends and viral content,medium,0.2,0.6
7568684092254883086,Jersey Joe,tiktok,TikTok trend participation,entertainment,other,0.1,universal,humorous,Gen Z and millennial TikTok users interested in viral trends,medium,0.2,0.6
7569005135423212855,Jersey Joe,tiktok,Dance collaboration content,entertainment,other,0.3,universal,casual,Young TikTok users interested in dance trends and creator collaborations,medium,0.2,0.6
7569051156094242062,Jersey Joe,tiktok,Dance trend participation,entertainment,other,0.1,universal,humorous,Young social media users interested in dance trends and viral content,medium,0.2,0.7
7569376160740658487,Jersey Joe,tiktok,Fortnite dance trend participation,entertainment,skit,0.1,universal,humorous,Young gamers and TikTok users interested in Fortnite and dance trends,medium,0.2,0.6
7569412500077186317,Jersey Joe,tiktok,Dance trend participation,entertainment,montage,0.1,universal,humorous,Young social media users interested in dance trends and viral content,medium,0.2,0.7
7569758402625211661,Jersey Joe,tiktok,Weekend anticipation dance content,entertainment,other,0.1,universal,casual,Young TikTok users seeking relatable weekend mood content,medium,0.3,0.6
7569784828812381454,Jersey Joe,tiktok,Social media dance trend,entertainment,skit,0.8,regional,humorous,"Young TikTok users, particularly those in NJ/Atlantic City area interested in trends and casino entertainment",medium,0.3,0.7
7570113281914899726,Jersey Joe,tiktok,Social media trend participation,entertainment,other,0.1,universal,humorous,General TikTok users interested in trending content and viral challenges,low,0.2,0.3
7570156589911411982,Jersey Joe,tiktok,Dance trend participation,entertainment,skit,0.1,universal,humorous,Gen Z TikTok users interested in dance trends and viral content,medium,0.2,0.6
7570478088312638734,Jersey Joe,tiktok,Fashion Nova men's clothing showcase,promotion,montage,0.1,universal,casual,Young men interested in affordable streetwear and casual fashion,medium,0.2,0.8
7570537095354158391,Jersey Joe,tiktok,Microwave waiting dance comedy,entertainment,skit,0.1,universal,humorous,Young social media users who enjoy dance content and relatable humor,medium,0.3,0.7
7570855390506650893,Jersey Joe,tiktok,Dance trend participation,entertainment,skit,0.1,universal,humorous,Gen Z and millennial TikTok users interested in dance trends and viral content,medium,0.2,0.6
7570895487595728142,Jersey Joe,tiktok,Local restaurant hot dog promotion,promotion,other,0.9,local,humorous,"NJ residents and food enthusiasts, particularly those near Westfield area",medium,0.3,0.7
7571235851808558349,Jersey Joe,tiktok,Food delivery dance reaction,entertainment,skit,0.1,universal,humorous,Young social media users who relate to food delivery culture and dance trends,medium,0.2,0.6
7571282973799025933,Jersey Joe,tiktok,Snoopy character trend participation,entertainment,other,0.1,universal,humorous,General TikTok users interested in trending content and pop culture references,low,0.2,0.3
7571589238890810638,Jersey Joe,tiktok,Holiday product promotion dance,promotion,skit,0.3,universal,humorous,Young TikTok users interested in beverage trends and dance content,medium,0.3,0.7
7571644295766215991,Jersey Joe,tiktok,Dance trend participation,entertainment,skit,0.2,universal,humorous,Gen Z and younger millennials interested in dance trends and viral content,medium,0.3,0.6
7571971704277273911,Jersey Joe,tiktok,Social media collaboration content,entertainment,skit,0.2,universal,casual,Young social media users who follow trending content and enjoy group dynamics,medium,0.3,0.6
7572012823455206669,Jersey Joe,tiktok,Police dancing or performing,entertainment,montage,0.9,local,humorous,"NJ residents, particularly those interested in local community content and viral entertainment",medium,0.3,0.7
7572341936867052855,Jersey Joe,tiktok,Viral trend participation,entertainment,other,0.1,universal,humorous,General TikTok users interested in viral trends and entertainment,medium,0.2,0.3
7572383916313644301,Jersey Joe,tiktok,Social media trend participation,entertainment,other,0.1,universal,humorous,General TikTok users interested in viral trends and entertainment content,medium,0.2,0.4
7572729178798165262,Jersey Joe,tiktok,Personal recovery location humor,lifestyle,other,0.2,universal,humorous,Young adults interested in lifestyle and wellness content with casual humor,low,0.3,0.4
7572802554241879309,Jersey Joe,tiktok,College dance trend participation,entertainment,skit,0.8,regional,humorous,"Young adults, college students, particularly those connected to Rutgers or New Jersey",medium,0.3,0.6
7573085364416531726,Jersey Joe,tiktok,Social media trend participation,entertainment,reaction,0.1,universal,humorous,Young social media users interested in viral trends and Yeat music,low,0.2,0.4
7573146827533421879,Jersey Joe,tiktok,Police interaction trend video,entertainment,skit,0.2,universal,humorous,Young TikTok users interested in viral trends and comedy content,low,0.2,0.3
7573457899070950669,Jersey Joe,tiktok,Dance trend collaboration,entertainment,skit,0.2,universal,humorous,Young social media users interested in dance trends and viral content,medium,0.3,0.6
7573496882555637006,Jersey Joe,tiktok,Wedding dance trend video,entertainment,skit,0.1,universal,humorous,General TikTok users interested in dance trends and wedding humor,medium,0.3,0.6
7573823760864726285,Jersey Joe,tiktok,Collaboration with rapper Scar_lip,entertainment,other,0.2,universal,casual,Young social media users interested in hip-hop culture and viral TikTok content,medium,0.3,0.4
7573879020929010999,Jersey Joe,tiktok,TikTok dance trend collaboration,entertainment,skit,0.2,universal,casual,Young TikTok users interested in trending content and dance challenges,medium,0.2,0.3
7574185492460113207,Jersey Joe,tiktok,Auto dealership promotional dance,promotion,skit,0.7,local,humorous,"New Jersey residents interested in car shopping, particularly younger demographics who engage with dance trends on TikTok",medium,0.3,0.8
7574259160452238606,Jersey Joe,tiktok,Dance trend participation,entertainment,skit,0.1,universal,humorous,Young TikTok users interested in dance trends and viral content,medium,0.2,0.6
7574565813542292750,Jersey Joe,tiktok,Jersey Club Dance Trend,entertainment,other,0.8,regional,humorous,Young TikTok users familiar with Jersey Club music and dance trends,medium,0.6,0.7
MS4wLjABAAAAyJ48mheORupWP4RYg54n76Ea1h0DEThdBBLkl0Gx875cNV1EEOzfcORY6LSug2p3,Jersey Joe,tiktok,Content unavailable for analysis,other,other,0.0,universal,casual,Cannot be determined from available data,low,0.0,0.0
7570087280501722382,Jersey Sports Zone,tiktok,High school football preview,news,news_report,1.0,local,informative,New Jersey high school sports fans and local community members following these specific teams,medium,0.6,0.8
7570353356141497614,Jersey Sports Zone,tiktok,High school football upset,news,news_report,1.0,local,dramatic,"New Jersey high school football fans, parents, students, and local community members",medium,0.7,0.9
7570366524565802253,Jersey Sports Zone,tiktok,Montgomery High School Football Victory,news,news_report,1.0,local,dramatic,"New Jersey high school football fans, Montgomery community members, local sports enthusiasts",medium,0.7,0.9
7570369975781821709,Jersey Sports Zone,tiktok,High school football playoff game,news,news_report,1.0,local,dramatic,"NJ high school football fans, parents, students, and local community members",medium,0.6,0.9
7570513058003520781,Jersey Sports Zone,tiktok,New Jersey high school football,news,news_report,1.0,local,informative,"New Jersey high school football fans, parents, players, and local sports enthusiasts",high,0.7,0.9
7570515553593380109,Jersey Sports Zone,tiktok,High school football highlights,news,news_report,1.0,local,informative,"NJ high school football fans, parents, students, and local sports enthusiasts",high,0.7,0.9
7570554522553109774,Jersey Sports Zone,tiktok,High school football playoff drama,news,news_report,1.0,local,dramatic,"New Jersey high school football fans, Summit community members, local sports enthusiasts",medium,0.7,0.9
7570907887237664013,Jersey Sports Zone,tiktok,High school football upset victory,news,news_report,1.0,local,dramatic,"New Jersey high school football fans, parents, and local sports enthusiasts",medium,0.7,0.85
7570908914967923982,Jersey Sports Zone,tiktok,NJ wrestling recruiting news,news,news_report,0.95,regional,informative,"New Jersey wrestling fans, high school sports enthusiasts, and college wrestling followers",medium,0.7,0.9
7571137994908863757,Jersey Sports Zone,tiktok,High school field hockey championship,news,news_report,1.0,local,informative,"NJ high school sports fans, parents, students, and local community members",medium,0.7,0.9
